# word	clue	clue_type	freq
# Derived from dwyl/english-words (Unlicense) and Webster's
# 1913 via matthewreagan/WebstersEnglishDictionary (public
# domain). Regenerate with scripts/build_bank.py.
FOLIOLE	One of the distinct parts of a compound leaf	definition	1
FOLIOSE	Having many leaves	definition	1
FOOLERY	The practice of folly	definition	4
FOOLISH	Marked with, or exhibiting, folly	definition	124
FOOTWAY	A passage for pedestrians only	definition	4
FOPPERY	The behavior, dress, or other indication of a fop	definition	5
FORAMEN	A small opening, perforation, or orifice	definition	15
FORCEPS	A pair of pinchers, or tongs	definition	15
FOREARM	To arm or prepare for attack or resistance before the time of need	definition	20
FOREMAN	The first or chief man	definition	7
FORERUN	To turn before	definition	3
FOREVER	Through eternity	definition	61
FORGING	The act of shaping metal by hammering or pressing	definition	21
FORGIVE	To give wholly	definition	27
FORLORN	Deserted abandoned	definition	23
FORMICA	A Linnæan genus of hymenopterous insects, including the common ants	proper	10
FORSAKE	To quit or leave entirely	definition	25
FORTIFY	To add strength to	definition	33
FORTUNE	The arrival of something in a sudden or unexpected manner	definition	193
FOUMART	The European polecat	proper	2
FOUNDRY	The act, process, or art of casting metals	definition	14
FOVEOLA	A small depression or pit	definition	1
FOXLIKE	Resembling a fox in his characteristic qualities	definition	8
FOXTAIL	The tail or brush of a fox	definition	6
FRECKLE	A small yellowish or brownish spot in the skin, particularly on the face, neck, or hands	definition	4
FREIGHT	That with which anything in fraught or laden for transportation	definition	61
FRETTED	Rubbed or worn away	definition	10
FRIBORG	The pledge and tithing, afterwards called by the Normans frankpledge	proper	2
FRIEZED	Gathered, or having the map gathered, into little tufts, knots, or protuberances	definition	1
FRISKET	The light frame which holds the sheet of paper to the tympan in printing	definition	1
FRITTER	A small quantity of batter, fried in boiling lard or in a frying pan	definition	5
FRIZZLE	To curl or crisp, as hair	definition	3
FRIZZLY	Curled or crisped	definition	4
FROSTED	Covered with hoarfrost or anything resembling hoarfrost	definition	8
FROWARD	Not willing to yield or compIy with what is required or is reasonable	definition	15
FRUSTUM	The part of a solid next the base, formed by cutting off the, top	definition	2
FULGENT	Exquisitely bright	definition	1
FUNICLE	A small cord, ligature, or fiber	definition	2
FURBISH	To rub or scour to brightness	definition	4
FURIOUS	Transported with passion or fury	definition	60
FURRIER	A dealer in furs	definition	1
FURTHER	To a greater distance	definition	163
FUSCOUS	Brown or grayish black	definition	3
FUSIBLE	CapabIe of being melted or liquefied	definition	34
FUTHORC	The Runic alphabet	proper	2
GADDING	Going about much, needlessly or without purpose	definition	6
GAINAGE	The horses, oxen, plows, wains or wagons and implements for carrying on tillage	definition	1
GALEATE	Wearing a helmet	definition	2
GALLEIN	A red crystalline dyestuff, obtained by heating together pyrogallic and phthalic acids	definition	1
GALLERY	A long and narrow corridor, or place for walking	definition	59
GALLIUM	A rare metallic element, found in certain zinc ores	definition	4
GALLOON	A narrow tapelike fabric used for binding hats, shoes, etc.	definition	1
GAMBEER	To gaff, as mackerel	definition	1
GAMBREL	The hind leg of a horse	definition	5
GANGWAY	A passage or way into or out of any inclosed place	definition	8
GARBAGE	Offal, as the bowels of an animal or fish	definition	2
GARDANT	Turning the head towards the spectator, but not the body	definition	2
GARMENT	Any article of clothing, as a coat, a gown, etc	definition	223
GARNISH	To decorate with ornamental appendages	definition	9
GARRUPA	One of several species of California market fishes, of the genus Sebastichthys	proper	1
GASEOUS	In the form, or of the nature, of gas, or of an aëriform fluid	definition	60
GASTRIC	Of, pertaining to, or situated near, the stomach	definition	37
GATEWAY	A passage through a fence or wall	definition	11
GAUFFER	To plait, crimp, or flute	definition	1
GELDING	A castrated animal	definition	4
GENERIC	Pertaining to a genus or kind	definition	64
GENESIS	The act of producing, or giving birth or origin to anything	definition	14
GENISTA	A genus of plants including the common broom of Western Europe	proper	5
GENITAL	Pertaining to generation, or to the generative organs	definition	16
GENTILE	One of a non-Jewish nation	definition	7
GENUINE	Belonging to, or proceeding from, the original stock	definition	75
GEOGONY	The branch of science which treats of the formation of the earth	definition	2
GERMANE	Literally, near akin	definition	2
GETTING	The act of obtaining or acquiring	definition	49
GHASTLY	Like a ghost in appearance	definition	18
GHERKIN	A kind of small, prickly cucumber, much used for pickles	definition	5
GHOSTLY	Relating to the soul	definition	7
GILDING	The art or practice of overlaying or covering with gold leaf	definition	30
GITTERN	An instrument like a guitar	definition	2
GLACIAL	Pertaining to ice or to its action	definition	20
GLADIUS	The internal shell, or pen, of cephalopods like the squids	definition	1
GLAMOUR	A charm affecting the eye, making objects appear different from what they really are	definition	3
GLAZING	The act or art of setting glass	definition	18
GLENOID	Having the form of a smooth and shallow depression	definition	3
GLIADIN	Vegetable glue or gelatin	definition	4
GLIMMER	To give feeble or scattered rays of light	definition	12
GLIMPSE	A sudden flash	definition	12
GLISTEN	To sparkle or shine	definition	10
GLITTER	To sparkle with light	definition	21
GLOSSAL	Of or pertaining to the tongue	definition	1
GLOTTIS	The opening from the pharynx into the larynx or into the trachea	definition	14
GNATHIC	Of or pertaining to the jaw	definition	5
GODHOOD	Divine nature or essence	definition	1
GODLESS	Having, or acknowledging, no God	proper	5
GODLIKE	Resembling or befitting a god or God	proper	13
GODSHIP	The rank or character of a god	definition	1
GONDOLA	A long, narrow boat with a high prow and stern, used in the canals of Venice	proper	9
GOOSERY	A place for keeping geese	definition	1
GORILLA	A large, arboreal, anthropoid ape of West Africa	proper	7
GORMAND	A greedy or ravenous eater	definition	3
GOSHAWK	Any large hawk of the genus Astur, of which many species and varieties are known	proper	7
GOSLING	A young or unfledged goose	definition	2
GRACKLE	One of several American blackbirds, of the family Icteridæ	proper	9
GRADINO	A step or raised shelf, as above a sideboard or altar	definition	1
GRADUAL	Proceeding by steps or degrees	definition	95
GRANARY	A storehouse or repository for grain, esp	definition	5
GRANDEE	A man of elevated rank or station	definition	4
GRANULE	A little grain a small particle	definition	7
GRAPHIC	Of or pertaining to the arts of painting and drawing	definition	31
GRAPNEL	A small anchor, with four or five flukes or claws, used to hold boats or small vessels	definition	3
GRATING	A partition, covering, or frame of parallel or cross bars	definition	33
GRAVITY	The state of having weight	proper	151
GREAVES	The sediment of melted tallow	definition	5
GRECIAN	Of or pertaining to Greece	proper	43
GRECISM	An idiom of the Greek language	proper	1
GRIDDLE	An iron plate or pan used for cooking cakes	definition	9
GRIFFIN	An Anglo-Indian name for a person just arrived from Europe	proper	17
GRISONS	Inhabitants of the eastern Swiss Alps	proper	2
GROMMET	A ring formed by twisting on itself a single strand of an unlaid rope	definition	5
GRUMBLE	To murmur or mutter with discontent	definition	10
GRUMOSE	Clustered in grains at intervals	definition	1
GRYLLUS	A genus of insects including the common crickets	definition	3
GRYPHON	The griffin vulture	definition	2
GUILDER	A Dutch silver coin worth about forty cents	proper	2
GUIPURE	A term used for lace of different kinds	definition	1
GUNBOAT	A vessel of light draught, carrying one or more guns	definition	1
GUNLOCK	The lock of a gun, for producing the discharge	definition	14
GUNNING	The act or practice of hunting or shooting game with a gun	definition	2
GUNSHOT	Act of firing a gun	definition	3
GUNWALE	The upper edge of a vessel's or boat's side	definition	17
GURGLET	A porous earthen jar for cooling water by evaporation	definition	2
GUZZLER	An immoderate drinker	definition	2
HABITAT	The natural abode, locality or region of an animal or plant	definition	5
HACKNEY	A horse for riding or driving	definition	13
HAGBORN	Born of a hag or witch	definition	1
HAMBURG	A commercial city of Germany, near the mouth of the Elbe	proper	4
HAMITIC	Pertaining to Ham or his descendants	proper	4
HANGDOG	A base, degraded person	definition	1
HANGING	Requiring, deserving, or foreboding death by the halter	definition	114
HANSARD	An official report of proceedings in the British Parliament	proper	5
HAPLESS	Without hap or luck	definition	6
HARICOT	A ragout or stew of meat with beans and other vegetables	definition	1
HARNESS	Originally, the complete dress, especially in a military sense, of a man or a horse	definition	51
HARPOON	A spear or javelin used to strike and kill large fish, as whales	definition	13
HARRIER	One of a small breed of hounds, used for hunting hares	definition	15
HASSOCK	A rank tuft of bog grass	definition	4
HASTATE	Shaped like the head of a halberd	definition	4
HATCHET	A small ax with a short handle, to be used with one hand	definition	12
HATTING	The business of making hats	definition	1
HAUBERK	A coat of mail	definition	2
HAUNTED	Inhabited by, or subject to the visits of, apparitions	definition	6
HAUTEUR	Haughty manner or spirit	definition	2
HAYBIRD	The European spotted flycatcher	proper	1
HAYBOTE	An allowance of wood to a tenant for repairing his hedges or fences	definition	2
HAYCOCK	A conical pile or hear of hay in the field	definition	3
HAYFORK	A fork for pitching and tedding hay	definition	3
HEADWAY	The progress made by a ship in motion	definition	6
HEALING	Tending to cure	definition	61
HEARING	The act or power of perceiving sound	definition	83
HEAVING	A lifting or rising	definition	17
HEDONIC	Pertaining to pleasure	definition	3
HENWARE	A coarse, blackish seaweed	definition	1
HEPATIC	Of or pertaining to the liver	definition	20
HERRING	One of various species of fishes of the genus Clupea, and allied genera, esp	proper	60
HERSELF	An emphasized form of the third person feminine pronoun	definition	77
HESSITE	A lead-gray sectile mineral	definition	2
HEWHOLE	The European green woodpecker	proper	1
HEXACID	Having six atoms or radicals capable of being replaced by acids	definition	3
HEXAGON	A plane figure of six angles	definition	5
HEXAPOD	Having six feet	definition	8
HICKORY	An American tree of the genus Carya, of which there are several species	proper	21
HIDALGO	A title, denoting a Spanish nobleman of the lower class	proper	1
HIDEOUS	Frightful, shocking, or offensive to the eyes	definition	27
HIGHWAY	A road or way open to the use of the public	definition	32
HIRUNDO	A genus of birds including the swallows and martins	definition	7
HISTOID	Resembling the normal tissues	definition	1
HOBNAIL	A short, sharp-pointed, large-headed nail	definition	1
HOECAKE	A cake of Indian meal, water, and salt, baked before the fire or in the ashes	proper	1
HOGGING	Drooping at the ends	definition	5
HOLIDAY	A consecrated day	definition	27
HOLMIUM	A rare element said to be contained in gadolinite	definition	1
HOLYDAY	A religious festival	definition	15
HOMARUS	A genus of decapod Crustacea, including the common lobsters	proper	1
HOMONYM	A word having the same sound as another, but differing from it in meaning	definition	1
HOPPING	The act of one who, or that which, hops	definition	6
HORDOCK	An unidentified plant mentioned by Shakespeare, perhaps equivalent to burdock	proper	1
HORNING	Appearance of the moon when increasing, or in the form of a crescent	definition	1
HORRENT	Standing erect, as bristles	definition	1
HOSANNA	A Hebrew exclamation of praise to the Lord, or an invocation of blessings	proper	2
HOTSPUR	A rash, hot-headed man	definition	1
